,meeting_key,session_key,driver_number,lap_number,race_date,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,position,final_position,total_laps,lap_remaining,positions_to_gain,gain_per_lap
227,1141,7953,18,12,2023-03-05 00:00:00+00:00,31.929,44.125,24.985,,245.0,False,101.039,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0,8,6,57,46,7,0.15217391304347827
228,1141,7953,77,12,2023-03-05 00:00:00+00:00,52.921,42.49,24.039,228.0,252.0,True,119.45,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2051, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",215.0,9,8,57,46,8,0.17391304347826086
229,1141,7953,31,12,2023-03-05 00:00:00+00:00,32.034,44.101,27.652,225.0,247.0,False,103.787,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",289.0,10,17,57,46,9,0.1956521739130435
230,1141,7953,2,12,2023-03-05 00:00:00+00:00,32.031,44.118,27.731,,251.0,False,103.88,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",,11,12,57,46,10,0.21739130434782608
231,1141,7953,23,12,2023-03-05 00:00:00+00:00,52.452,42.947,24.046,233.0,239.0,True,119.445,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",220.0,12,10,57,46,11,0.2391304347826087
232,1141,7953,81,12,2023-03-05 00:00:00+00:00,32.1,44.235,24.821,224.0,243.0,False,101.156,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",300.0,13,16,57,46,12,0.2608695652173913
233,1141,7953,24,12,2023-03-05 00:00:00+00:00,32.015,44.178,27.677,229.0,251.0,False,103.87,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",303.0,14,16,57,46,13,0.2826086956521739
234,1141,7953,20,12,2023-03-05 00:00:00+00:00,32.185,44.197,24.963,230.0,250.0,False,101.345,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0,15,13,57,46,14,0.30434782608695654
235,1141,7953,27,12,2023-03-05 00:00:00+00:00,54.5,43.599,24.48,213.0,245.0,True,122.579,"[2064, 2064, 2064, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2048, 2049, 2048, 0]",212.0,16,15,57,46,15,0.32608695652173914
236,1141,7953,21,12,2023-03-05 00:00:00+00:00,53.538,43.459,24.187,231.0,247.0,True,121.184,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 0]",214.0,17,14,57,46,16,0.34782608695652173
237,1141,7953,22,12,2023-03-05 00:00:00+00:00,31.623,43.14,24.38,,244.0,False,99.143,"[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",303.0,18,11,57,46,17,0.3695652173913043
238,1141,7953,10,12,2023-03-05 00:00:00+00:00,31.57,43.066,24.292,,242.0,False,98.928,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",288.0,19,9,57,46,18,0.391304347826087
239,1141,7953,4,12,2023-03-05 00:00:00+00:00,31.825,43.134,24.355,228.0,241.0,False,99.314,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048]",291.0,20,17,57,46,19,0.41304347826086957
240,1141,7953,1,13,2023-03-05 00:00:00+00:00,31.389,42.907,24.186,230.0,241.0,False,98.482,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",292.0,1,1,57,45,0,0.0
241,1141,7953,16,13,2023-03-05 00:00:00+00:00,31.703,43.481,26.884,230.0,253.0,False,102.068,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",303.0,2,3,57,45,1,0.022222222222222223
242,1141,7953,11,13,2023-03-05 00:00:00+00:00,31.57,43.298,24.468,,248.0,False,99.336,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",,3,2,57,45,2,0.044444444444444446
243,1141,7953,55,13,2023-03-05 00:00:00+00:00,31.93,43.823,27.557,225.0,250.0,False,103.31,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",303.0,4,4,57,45,3,0.06666666666666667
244,1141,7953,63,13,2023-03-05 00:00:00+00:00,32.276,44.91,27.505,232.0,253.0,False,104.691,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",303.0,5,7,57,45,4,0.08888888888888889
245,1141,7953,14,13,2023-03-05 00:00:00+00:00,31.823,43.946,24.572,226.0,246.0,False,100.341,"[None, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",325.0,6,3,57,45,5,0.1111111111111111
246,1141,7953,44,13,2023-03-05 00:00:00+00:00,52.819,42.559,23.801,230.0,252.0,True,119.179,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2049, 2049, 2048, 2048, 2049, 2051, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",214.0,7,5,57,45,6,0.13333333333333333
247,1141,7953,18,13,2023-03-05 00:00:00+00:00,31.882,44.192,25.046,228.0,247.0,False,101.12,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048]",304.0,8,6,57,45,7,0.15555555555555556
248,1141,7953,31,13,2023-03-05 00:00:00+00:00,53.451,42.674,24.256,228.0,246.0,True,120.381,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",217.0,9,17,57,45,8,0.17777777777777778
249,1141,7953,2,13,2023-03-05 00:00:00+00:00,53.407,42.646,24.202,233.0,246.0,True,120.255,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048]",219.0,10,12,57,45,9,0.2
250,1141,7953,81,13,2023-03-05 00:00:00+00:00,34.839,53.536,33.696,151.0,202.0,False,122.071,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",299.0,11,16,57,45,10,0.2222222222222222
251,1141,7953,24,13,2023-03-05 00:00:00+00:00,54.117,43.596,24.388,231.0,251.0,True,122.101,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2049, 0]",215.0,12,16,57,45,11,0.24444444444444444
252,1141,7953,20,13,2023-03-05 00:00:00+00:00,32.197,44.455,25.002,229.0,247.0,False,101.654,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",297.0,13,13,57,45,12,0.26666666666666666
253,1141,7953,77,13,2023-03-05 00:00:00+00:00,31.273,42.523,24.234,227.0,252.0,False,98.03,"[2048, 2048, 2048, 2048, 2049, 2051, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2049, 2049, 2048, 2048, 2048]",285.0,14,8,57,45,13,0.28888888888888886
254,1141,7953,23,13,2023-03-05 00:00:00+00:00,31.512,42.949,24.188,234.0,237.0,False,98.649,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2051, 2051, 2049, 2048]",312.0,15,10,57,45,14,0.3111111111111111
255,1141,7953,22,13,2023-03-05 00:00:00+00:00,31.607,43.29,24.574,232.0,249.0,False,99.471,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",302.0,16,11,57,45,15,0.3333333333333333
256,1141,7953,10,13,2023-03-05 00:00:00+00:00,31.744,43.26,24.345,,248.0,False,99.349,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0,17,9,57,45,16,0.35555555555555557
257,1141,7953,4,13,2023-03-05 00:00:00+00:00,31.74,43.246,24.524,229.0,244.0,False,99.51,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",294.0,18,17,57,45,17,0.37777777777777777
258,1141,7953,21,13,2023-03-05 00:00:00+00:00,31.468,43.189,24.267,232.0,241.0,False,98.924,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0,19,14,57,45,18,0.4
259,1141,7953,27,13,2023-03-05 00:00:00+00:00,31.504,43.055,24.847,230.0,248.0,False,99.406,"[2049, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048]",295.0,20,15,57,45,19,0.4222222222222222
260,1141,7953,1,14,2023-03-05 00:00:00+00:00,31.427,42.876,26.992,229.0,241.0,False,101.295,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2064]",,1,1,57,44,0,0.0
261,1141,7953,11,14,2023-03-05 00:00:00+00:00,31.411,42.993,24.335,,245.0,False,98.739,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",,2,2,57,44,1,0.022727272727272728
262,1141,7953,16,14,2023-03-05 00:00:00+00:00,52.07,42.739,23.961,230.0,243.0,True,118.77,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2049]",219.0,3,3,57,44,2,0.045454545454545456
263,1141,7953,55,14,2023-03-05 00:00:00+00:00,52.026,42.788,24.192,228.0,242.0,True,119.006,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 0]",221.0,4,4,57,44,3,0.06818181818181818
264,1141,7953,14,14,2023-03-05 00:00:00+00:00,31.869,43.309,27.034,228.0,248.0,False,102.212,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",302.0,5,3,57,44,4,0.09090909090909091
265,1141,7953,18,14,2023-03-05 00:00:00+00:00,31.565,43.743,24.694,,250.0,False,100.002,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",317.0,6,6,57,44,5,0.11363636363636363
266,1141,7953,63,14,2023-03-05 00:00:00+00:00,54.862,42.554,23.853,228.0,256.0,True,121.269,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]",214.0,7,7,57,44,6,0.13636363636363635
267,1141,7953,44,14,2023-03-05 00:00:00+00:00,30.783,43.351,24.174,232.0,226.0,False,98.308,"[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",302.0,8,5,57,44,7,0.1590909090909091
268,1141,7953,20,14,2023-03-05 00:00:00+00:00,32.409,44.478,24.852,227.0,246.0,False,101.739,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",296.0,9,13,57,44,8,0.18181818181818182
269,1141,7953,77,14,2023-03-05 00:00:00+00:00,31.122,42.799,24.177,226.0,244.0,False,98.098,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",320.0,10,8,57,44,9,0.20454545454545456
270,1141,7953,23,14,2023-03-05 00:00:00+00:00,31.104,43.144,24.224,230.0,248.0,False,98.472,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0,11,10,57,44,10,0.22727272727272727
271,1141,7953,31,14,2023-03-05 00:00:00+00:00,31.163,43.16,24.326,225.0,250.0,False,98.649,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048]",329.0,12,17,57,44,11,0.25
272,1141,7953,22,14,2023-03-05 00:00:00+00:00,31.227,43.111,24.404,226.0,257.0,False,98.742,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0,13,11,57,44,12,0.2727272727272727
273,1141,7953,10,14,2023-03-05 00:00:00+00:00,31.518,43.043,24.298,,246.0,False,98.859,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,14,9,57,44,13,0.29545454545454547
274,1141,7953,2,14,2023-03-05 00:00:00+00:00,31.156,42.959,24.298,,245.0,False,98.413,"[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]",305.0,15,12,57,44,14,0.3181818181818182
275,1141,7953,81,14,2023-03-05 00:00:00+00:00,,,,,,False,,,,,,16,16,57,44,15,0.3409090909090909
276,1141,7953,4,14,2023-03-05 00:00:00+00:00,31.728,43.15,24.365,,247.0,False,99.243,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",289.0,17,17,57,44,16,0.36363636363636365
277,1141,7953,21,14,2023-03-05 00:00:00+00:00,31.383,43.082,24.364,231.0,244.0,False,98.829,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",293.0,18,14,57,44,17,0.38636363636363635
278,1141,7953,27,14,2023-03-05 00:00:00+00:00,31.291,43.147,24.409,232.0,254.0,False,98.847,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2051]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048]",325.0,19,15,57,44,18,0.4090909090909091
279,1141,7953,24,14,2023-03-05 00:00:00+00:00,31.335,43.564,24.431,224.0,244.0,False,99.33,"[2051, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",324.0,20,16,57,44,19,0.4318181818181818
280,1141,7953,1,15,2023-03-05 00:00:00+00:00,51.854,42.629,23.895,230.0,237.0,True,118.378,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",218.0,1,1,57,43,0,0.0
281,1141,7953,11,15,2023-03-05 00:00:00+00:00,31.441,42.89,24.277,233.0,250.0,False,98.608,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",,2,2,57,43,1,0.023255813953488372
282,1141,7953,18,15,2023-03-05 00:00:00+00:00,31.857,43.737,27.247,229.0,253.0,False,102.841,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2064]",295.0,3,6,57,43,2,0.046511627906976744
283,1141,7953,14,15,2023-03-05 00:00:00+00:00,53.186,42.622,23.884,228.0,250.0,True,119.692,"[2064, 2064, 2064, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048]",220.0,4,3,57,43,3,0.06976744186046512
284,1141,7953,16,15,2023-03-05 00:00:00+00:00,31.261,43.184,24.032,228.0,242.0,False,98.477,"[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",301.0,5,3,57,43,4,0.09302325581395349
285,1141,7953,55,15,2023-03-05 00:00:00+00:00,31.107,42.86,24.018,227.0,241.0,False,97.985,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048]",294.0,6,4,57,43,5,0.11627906976744186
286,1141,7953,44,15,2023-03-05 00:00:00+00:00,31.23,43.259,24.038,231.0,240.0,False,98.527,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",309.0,7,5,57,43,6,0.13953488372093023
287,1141,7953,77,15,2023-03-05 00:00:00+00:00,31.469,43.076,24.306,,244.0,False,98.851,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",290.0,8,8,57,43,7,0.16279069767441862
288,1141,7953,20,15,2023-03-05 00:00:00+00:00,32.424,44.674,27.801,,251.0,False,104.899,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2064]",300.0,9,13,57,43,8,0.18604651162790697
289,1141,7953,63,15,2023-03-05 00:00:00+00:00,30.812,42.616,24.032,229.0,259.0,False,97.46,"[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2049, 2048, 2048, 2048, 2051, 2049, 2049, 2048, 2049, 2051]","[2048, 2048, 2048, 2051, 2048, 2048]",321.0,10,7,57,43,9,0.20930232558139536
290,1141,7953,23,15,2023-03-05 00:00:00+00:00,31.3,43.386,24.472,227.0,242.0,False,99.158,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",315.0,11,10,57,43,10,0.23255813953488372
291,1141,7953,31,15,2023-03-05 00:00:00+00:00,31.363,43.264,27.236,223.0,253.0,False,101.863,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",318.0,12,17,57,43,11,0.2558139534883721
292,1141,7953,22,15,2023-03-05 00:00:00+00:00,31.398,43.143,24.434,225.0,247.0,False,98.975,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",308.0,13,11,57,43,12,0.27906976744186046
293,1141,7953,10,15,2023-03-05 00:00:00+00:00,31.398,43.252,24.335,,247.0,False,98.985,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0,14,9,57,43,13,0.3023255813953488
294,1141,7953,2,15,2023-03-05 00:00:00+00:00,31.192,43.462,24.379,226.0,245.0,False,99.033,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2049]",314.0,15,12,57,43,14,0.32558139534883723
295,1141,7953,4,15,2023-03-05 00:00:00+00:00,31.562,42.936,24.372,,253.0,False,98.87,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",297.0,16,17,57,43,15,0.3488372093023256
296,1141,7953,21,15,2023-03-05 00:00:00+00:00,31.425,43.124,24.319,229.0,244.0,False,98.868,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",297.0,17,14,57,43,16,0.37209302325581395
297,1141,7953,27,15,2023-03-05 00:00:00+00:00,31.408,43.081,24.483,229.0,252.0,False,98.972,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0,18,15,57,43,17,0.3953488372093023
298,1141,7953,24,15,2023-03-05 00:00:00+00:00,31.385,43.353,24.491,225.0,244.0,False,99.229,"[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0,19,16,57,43,18,0.4186046511627907
299,1141,7953,11,16,2023-03-05 00:00:00+00:00,31.469,43.019,24.282,232.0,251.0,False,98.77,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",296.0,1,2,57,42,0,0.0
